Trip,Ident,Species,Coord_system,Latitude,Longitude,Date,Altitude_m,Collectors,Seeds,Location,Comments,MaxCoordUncertainty_m,Trip_comments,,,,,,,,,,,,,,,,
Trip10,NSW0304,Eucalyptus sideroxylon ,WGS84,-34.0200733,148.6736443,16-SEP-19 12:29:15PM,370.95166,Helen Bothwell,Y,N on Sutherland Rd,"Esid, old tree, sampled younger growth on low limb, fruits on smaller side",,,,,,,,,,,,,,,,,,
Trip10,NSW0305,Eucalyptus sideroxylon ,WGS84,-34.01779451,148.6660446,16-SEP-19 12:37:30PM,378.64209,Helen Bothwell,Y,N on Sutherland Rd,"Big older Esid, mature foliage, TONS of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0306,Eucalyptus sideroxylon ,WGS84,-34.011464,148.6543079,16-SEP-19 12:45:01PM,377.921021,Helen Bothwell,Y,N on Sutherland Rd,"Some fruit, good fairly continuous stand of Esid through here",,"E. albens is dominant through here, whereas E. microcarpa is dominant W of Forbes",,,,,,,,,,,,,,,,
Trip10,NSW0307,Eucalyptus melliodora,WGS84,-34.04831361,148.5510364,16-SEP-19 1:36:21PM,340.670288,Helen Bothwell,Y,E on Cowra St S of Koorawatha,"Emel fruit 4/5-valved, cups on small side",,,,,,,,,,,,,,,,,,
Trip10,NSW0308,Eucalyptus melliodora,WGS84,-34.17626185,148.4646255,16-SEP-19 2:02:46PM,359.175537,Helen Bothwell,Y,S down Fishers Lane,"Emel, bark v flat/boxy, good juv leaves, lots of plump 5-valved fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0309,Eucalyptus melliodora,WGS84,-34.20520348,148.4648887,16-SEP-19 2:17:38PM,374.316162,Helen Bothwell,Y,S down Fishers Lane,"Just a few 4/5-valved fruits, v boxy bark, good ovate juv leaves",,"LOTS of Emel through here now and typical specimens. Further west they were much fewer, farther between, and not with characteristic morphology. This is core region through here now.",,,,,,,,,,,,,,,,
Trip10,NSW0310,Eucalyptus melliodora,WGS84,-34.23352249,148.4847075,16-SEP-19 2:28:05PM,384.410034,Helen Bothwell,F,Murringo Gap Rd,"Good Emel bark, juv leaves, only 1 good reachable fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0311,Eucalyptus melliodora,WGS84,-34.23932545,148.4123409,16-SEP-19 2:40:39PM,398.348999,Helen Bothwell,Y,W on Monteagle Stock Rte,"Perfect Emel, although fruit a bit on the small side",,,,,,,,,,,,,,,,,,
Trip10,NSW0312,Eucalyptus melliodora,WGS84,-34.23124563,148.3973496,16-SEP-19 2:53:24PM,403.395874,Helen Bothwell,F,W on Monteagle Stock Rte,"Emel, good plump 5-valved fruit, axial, perfect bark and juv leaves, just a few fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0313,Eucalyptus melliodora,WGS84,-34.21198393,148.3701553,16-SEP-19 3:04:53PM,469.966675,Helen Bothwell,F,W on Monteagle Stock Rte,"HUGE old Emel, only 2 fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0314,Eucalyptus melliodora,WGS84,-34.25080732,148.4243165,16-SEP-19 3:21:09PM,389.697144,Helen Bothwell,Y,E on Belowra Rd to Murringo,"Big old Emel, some fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0315,Eucalyptus melliodora,WGS84,-34.26876144,148.4472845,16-SEP-19 3:30:54PM,380.805176,Helen Bothwell,Y,E on Belowra Rd to Murringo,"Big old Emel, fruits 5-valved but many in this area seem on the smaller side",,,,,,,,,,,,,,,,,,
Trip10,NSW0316,Eucalyptus melliodora,WGS84,-34.28906517,148.475743,16-SEP-19 3:44:14PM,398.108765,Helen Bothwell,F,E on Belowra Rd to Murringo,"Emel, few fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0317,Eucalyptus melliodora,WGS84,-34.31756046,148.5236297,16-SEP-19 4:12:00PM,423.343018,Helen Bothwell,Y,"Murringo Gap Rd to Boorwa, S side","HUGE Emel, handful of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0318,Eucalyptus melliodora,WGS84,-34.32913226,148.5745144,16-SEP-19 4:40:51PM,577.393311,Helen Bothwell,Y,"Back N to Murringo, SE on Geegalong Rd.","Good ol Emel, lots of plump fruit, axial, juv leaves ovate gray-green, perfect",,,,,,,,,,,,,,,,,,
Trip10,NSW0319,Eucalyptus melliodora,WGS84,-34.34623553,148.6344898,16-SEP-19 4:56:56PM,566.818848,Helen Bothwell,Y,Continuing SE on Geegalong Rd,"Good ol Emel, lots of plump fruit, axial, juv leaves ovate gray-green, perfect",,,,,,,,,,,,,,,,,,
Trip10,NSW0320,Eucalyptus melliodora,WGS84,-34.35128303,148.6723155,16-SEP-19 5:09:45PM,549.755371,Helen Bothwell,Y,Continuing SE on Geegalong Rd,Some fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0321,Eucalyptus melliodora,WGS84,-34.43780582,148.7389663,16-SEP-19 5:26:36PM,497.60437,Helen Bothwell,Y,Rye Park Rd E from Boorowa,"Emel, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0322,Eucalyptus melliodora,WGS84,-34.44177163,148.7590894,16-SEP-19 5:34:46PM,493.278442,Helen Bothwell,Y,Rye Park Rd E from Boorowa,"Lots of nice plump fruit, lower leaves margins area really eaten up ",,,,,,,,,,,,,,,,,,
Trip11,NSW0323,Eucalyptus melliodora,WGS84,-35.19705679,149.2632386,04-OCT-19 11:36:25AM,663.911133,Helen Bothwell & Margaret Mackinnon,F,Along Sutton Rd,"Just a few fruits, but good Emel and axial inflorescence",,,,,,,,,,,,,,,,,,
Trip11,NSW0324,Eucalyptus melliodora (hyb?),WGS84,-35.09702121,149.3079693,04-OCT-19 12:29:29PM,677.369629,Helen Bothwell & Margaret Mackinnon,Y,"Shingle Hwy, E on Bullinah Cres.","Fruits a bit small, many 4-valved some 5; good leaves, bark and axial inflor. ",,,,,,,,,,,,,,,,,,
Trip11,NSW0325,Eucalyptus melliodora,WGS84,-35.10194927,149.329333,04-OCT-19 12:38:42PM,686.742188,Helen Bothwell & Margaret Mackinnon,Y,E on Bullinah Cres.,"Lots of good plump 5-valved fruits;  good leaves, bark and axial inflor. ",,,,,,,,,,,,,,,,,,
Trip11,NSW0326,Eucalyptus melliodora,WGS84,-35.01737678,149.2853682,04-OCT-19 1:38:04PM,611.76001,Helen Bothwell & Margaret Mackinnon,F,"E down Rosamel St from Gundaroo, by McLeods Creek Nature Reserve","Just a few good fruits, perfect leaves and bark",,,,,,,,,,,,,,,,,,
Trip11,NSW0327,Eucalyptus melliodora,WGS84,-35.01632812,149.3023426,04-OCT-19 1:50:55PM,671.121094,Helen Bothwell & Margaret Mackinnon,F,Continuing down Rosamel,"Big old Emel, axial inflor, only 1 fruit",,,,,,,,,,,,,,,,,,
Trip11,NSW0328,Eucalyptus melliodora,WGS84,-35.01949363,149.3409415,04-OCT-19 2:10:02PM,755.956543,Helen Bothwell & Margaret Mackinnon,Y,Continuing down Rosamel,"Big old Emel, axial inflor, lots of 5-valved fruits but quite large and dark; lots of peppermint around (broad-leaved dives or robertsonia??); hybrid?",,,,,,,,,,,,,,,,,,
Trip11,NSW0329,Broad-leaved peppermint (dives or robertsonia?),WGS84,-35.0194907,149.3408977,04-OCT-19 2:11:09PM,756.677734,Helen Bothwell & Margaret Mackinnon,Y,Continuing down Rosamel,"Lots of large round fruits, convex, 3-valved",,,,,,,,,,,,,,,,,,
Trip11,NSW0330,Eucalyptus melliodora,WGS84,-34.93872109,149.2429615,04-OCT-19 2:41:25PM,635.312256,Helen Bothwell & Margaret Mackinnon,Y,N on Gundaroo Rd,"Lots of good 5-valved fruits, axial inflor.",,,,,,,,,,,,,,,,,,
Trip11,NSW0331,Eucalyptus melliodora,WGS84,-34.83341178,149.2424128,04-OCT-19 3:01:22PM,625.698975,Helen Bothwell & Margaret Mackinnon,N,N on Gundaroo Rd,"Big old tree, no fruit, good bark and axial inflor.",,,,,,,,,,,,,,,,,,
Trip11,NSW0332,Eucalyptus melliodora,WGS84,-34.77208793,149.2361568,04-OCT-19 3:44:12PM,637.955811,Helen Bothwell & Margaret Mackinnon,Y,W on Dalton Rd,"Big old perfect Emel, ~10 fruits",,,,,,,,,,,,,,,,,,
Trip11,NSW0333,Eucalyptus melliodora,WGS84,-34.76239661,149.2120114,04-OCT-19 3:53:34PM,637.955811,Helen Bothwell & Margaret Mackinnon,Y,W on Dalton Rd,"Good old Emel, good fruits and axial inflor.",,,,,,,,,,,,,,,,,,
Trip11,NSW0334,Eucalyptus melliodora,WGS84,-34.7289104,149.187526,04-OCT-19 4:04:47PM,553.841064,Helen Bothwell & Margaret Mackinnon,Y,W on Dalton Rd,"Good old Emel, good fruits and axial inflor.",,,,,,,,,,,,,,,,,,
Trip11,NSW0335,Eucalyptus melliodora,WGS84,-34.68912528,149.0604294,04-OCT-19 4:27:57PM,607.914795,Helen Bothwell & Margaret Mackinnon,Y,W on Dalton Rd,"Big old Emel, lots of good fruit, just coming out of higher elevation zone, lots of peppermint around here",,,,,,,,,,,,,,,,,,
Trip12,NSW0336,Eucalyptus melliodora,WGS84,-29.66700926,151.0560641,10-OCT-19 10:35:48AM,613.922852,Helen Bothwell,Y,Yetman Rd N from Inverell,"Good Emel, TONS of plump 5-valved fruits (ALAM10866)","Heading W from Byron Bay; ALAM2969, ALAM2970, & ALAM2971 nowhere to be found; SUP18 is NOT Emel (none of M. Supple's marked trees around here are Emel); ALAM2962 & ALAM11078 NOT Emel (in mountainous habitat, surrounded by stringybarks, peppermints, white gums, all v. tall and straight - not Emel habitat); ALAM9248 is only tree around and CLEARLY NOT Emel - deeply furrowed bark like Esid but light gray; ALA Emel S of Tenterfield in road construction area and/or burned. Basically, all 'Emel' I checked N of Tenterfield area are either absent or NOT ID'd correctly. Not worth checking up to Towoomba area. Terrible bush fires, with dense smoke blanketing the area from Lismore W. Was going to stay in Tenterfield, but air quality so poor, I drove W until the air was clear. Revising collection plan to start around Inverell instead.",,,,,,,,,,,,,,,,,
Trip12,NSW0337,Eucalyptus melliodora,WGS84,-29.60853978,151.0264281,10-OCT-19 11:00:10AM,640.8396,Helen Bothwell,N,Yetman Rd N from Inverell,"Big old Emel, leaves only, good 7 axial inflor; nurse to Brachychiton",,,,,,,,,,,,,,,,,,
Trip12,NSW0338,Eucalyptus melliodora,WGS84,-29.56623179,151.0037511,10-OCT-19 11:13:11AM,649.731689,Helen Bothwell,F,Yetman Rd N from Inverell,"Younger to mid-aged Emel, only 2 good plump fruits, 7 axial inflor; Brachychiton nurse",,,,,,,,,,,,,,,,,,
Trip12,NSW0339,Eucalyptus melliodora,WGS84,-29.520305,150.9939254,10-OCT-19 11:32:44AM,664.872559,Helen Bothwell,F,Yetman Rd N from Inverell,"Only 1 good plump 5-valved fruit, just done flowering, 7 axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0340,Eucalyptus melliodora,WGS84,-29.50308354,150.9730185,10-OCT-19 11:40:24AM,607.434082,Helen Bothwell,Y,Yetman Rd N from Inverell,"Leaves a bit larger, greener, but typical Emel 5-valved fruits, bark 7 axial inflor., just done flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0341,Eucalyptus albens,WGS84,-29.49257162,150.9562456,10-OCT-19 11:50:23AM,612.721436,Helen Bothwell,F,Yetman Rd N from Inverell,"Lots of glaucous tubular fruits, but just done flowering so green/immature",,,,,,,,,,,,,,,,,,
Trip12,NSW0342,Eucalyptus melliodora,WGS84,-29.47903049,150.9349163,10-OCT-19 12:04:06PM,607.434082,Helen Bothwell,Y,,"Lots of fruits, plump, many 4-valved some 5, good gray-green leaves, 7 axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0343,Eucalyptus melliodora,WGS84,-29.3854903,150.9096203,10-OCT-19 12:29:44PM,547.592529,Helen Bothwell,Y,,"Youngish Emel next to big tall Emel, only ~10 fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0344,Eucalyptus melliodora,WGS84,-29.36829784,150.9126307,10-OCT-19 12:44:02PM,525.482422,Helen Bothwell,Y,,"LOADED w flowers, bees, tons of fruits, but very green/immature",,,,,,,,,,,,,,,,,,
Trip12,NSW0345,Eucalyptus melliodora (hyb?),WGS84,-29.26142589,150.8987213,10-OCT-19 1:11:12PM,422.141357,Helen Bothwell,Y,,"Hybrid? Fruits more barrel-shaped, leaves greener, thinner, frondy",,,,,,,,,,,,,,,,,,
Trip12,NSW0346,Eucalyptus melliodora,WGS84,-29.24407921,150.8960443,10-OCT-19 1:35:16PM,420.459106,Helen Bothwell,Y,,"Good Emel, TONS of plump 5-valved fruits, loaded w flowers, bees, 7 axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0347,Eucalyptus melliodora,WGS84,-29.53112084,150.5629587,10-OCT-19 2:43:47PM,336.344482,Helen Bothwell,Y,"S to Warialda, W on High St to Mosquito Creek Rd","Good Emel, TONS of nice plump 5-valved fruits, 7 axial inflor, leaves pretty sparse - v dry out here",,,,,,,,,,,,,,,,,,
Trip12,NSW0348,Eucalyptus melliodora,WGS84,-29.54613517,150.5540104,10-OCT-19 2:54:28PM,319.761841,Helen Bothwell,Y,"S towards Bingara, at rest area on W side of rd",TONS of fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0349,Eucalyptus melliodora,WGS84,-29.56176172,150.5434104,10-OCT-19 3:08:58PM,325.289307,Helen Bothwell,Y,S towards Bingara on B95,"TONS of good Emel fruit, 1 flower, just done flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0350,Eucalyptus melliodora,WGS84,-29.80885059,150.5384376,10-OCT-19 3:37:31PM,295.96936,Helen Bothwell,F,S on B95,"Big old tree, could only reach 3 fruits, fruits grayish rather than more common greenish tinged red/pink",,,,,,,,,,,,,,,,,,
Trip12,NSW0351,Eucalyptus melliodora ?,WGS84,-29.91123662,150.6336754,10-OCT-19 4:06:40PM,305.101807,Helen Bothwell,Y,E out of Bingara on Copeton Dam Rd,"Big old tree, fruits v large, grayer than the normal greener tint",,,,,,,,,,,,,,,,,,
Trip12,NSW0352,Eucalyptus melliodora,WGS84,-29.9495058,150.7221029,10-OCT-19 4:34:12PM,313.993896,Helen Bothwell,F,Copeton Dam Rd,Few fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0353,Eucalyptus melliodora,WGS84,-29.96333334,150.7334615,10-OCT-19 4:43:10PM,316.156982,Helen Bothwell,F,Copeton Dam Rd,Few fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0354,Eucalyptus melliodora,WGS84,-29.99635426,150.8152035,10-OCT-19 5:00:19PM,332.018555,Helen Bothwell,N,Copeton Dam Rd,"Big old Emel, leaves only, but bark and leaves perfect",,,,,,,,,,,,,,,,,,
Trip12,NSW0355,Eucalyptus sideroxylon,WGS84,-29.86738024,150.9031814,10-OCT-19 5:31:30PM,694.192627,Helen Bothwell,F,Copeton Dam Rd,"Older Esid! Many pink flowers, only 1 mature fruit; in clump by a fence and many across rd, pink not common, perhaps planted and spread??",,,,,,,,,,,,,,,,,,
Trip12,NSW0356,Eucalyptus sideroxylon,WGS84,-29.85969194,150.8983499,10-OCT-19 5:39:50PM,698.278076,Helen Bothwell,Y,Copeton Dam Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0357,Eucalyptus sideroxylon,WGS84,-29.84141068,150.8883544,10-OCT-19 5:51:01PM,694.913574,Helen Bothwell,Y,Copeton Dam Rd,"Lots of fruit, along fence, possibly planted, but many Esid in area",,,,,,,,,,,,,,,,,,
Trip12,NSW0358,Eucalyptus sideroxylon,WGS84,-29.81534866,150.9138883,10-OCT-19 6:02:18PM,683.137207,Helen Bothwell,Y,Copeton Dam Rd,"White flowers, plenty of fruit",,,,,,,,,,,,,,,,,,
Trip12,NSW0359,Eucalyptus sideroxylon,WGS84,-29.80145079,150.9211789,10-OCT-19 6:09:45PM,655.259277,Helen Bothwell,Y,Copeton Dam Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0360,Eucalyptus melliodora,WGS84,-29.78798241,150.9468755,10-OCT-19 6:20:34PM,653.576904,Helen Bothwell,Y,Copeton Dam Rd,"Lots of fruit, big tree, architecture seems rather straight for Emel",E. albens v common around this region,,,,,,,,,,,,,,,,,
Trip12,NSW0361,Eucalyptus sideroxylon,WGS84,-29.98876344,151.1105486,11-OCT-19 11:15:02AM,830.458252,Helen Bothwell,Y,"S of Inverell on Thunderbolts Way to Bundara; older fire through here, maybe last year or year before that? Lots of epicormic resprout",Some fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0362,Eucalyptus melliodora,WGS84,-30.02303906,151.103305,11-OCT-19 11:37:38AM,780.469971,Helen Bothwell,Y,S of Inverell on Thunderbolts Way to Bundara,Fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0363,Eucalyptus melliodora,WGS84,-30.10237821,151.0891862,11-OCT-19 11:55:37AM,677.12915,Helen Bothwell,N,S of Inverell on Thunderbolts Way,"Leaves only, axial and terminal inflor, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0364,Eucalyptus sideroxylon,WGS84,-30.14525173,151.0761101,11-OCT-19 12:04:23PM,693.47168,Helen Bothwell,Y,S of Inverell on Thunderbolts Way,"TONS of fruits, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0365,Eucalyptus melliodora,WGS84,-30.21748169,150.9452369,11-OCT-19 12:39:33PM,860.739746,Helen Bothwell,Y,Barraba Rd W from Bundarra,"Respout, big old tree, lots of fruit; in burn area",,,,,,,,,,,,,,,,,,
Trip12,NSW0366,Eucalyptus melliodora,WGS84,-30.21231903,150.8840251,11-OCT-19 12:59:14PM,809.549805,Helen Bothwell,N,Barraba Rd W from Bundarra,"Big old tree, could only reach resprout leaves; in burn area",,,,,,,,,,,,,,,,,,
Trip12,NSW0367,Eucalyptus sideroxylon,WGS84,-30.21489873,150.7828832,11-OCT-19 1:20:36PM,703.084717,Helen Bothwell,F,Barraba Rd W from Bundarra,"Just a few fruits, flowering, lots of new fruits but too immature/soft/green; in burn area",,,,,,,,,,,,,,,,,,
Trip12,NSW0368,Eucalyptus melliodora,WGS84,-30.21659522,150.7356497,11-OCT-19 1:35:38PM,631.947754,Helen Bothwell,N,Barraba Rd W from Bundarra,"Very tall Emel, perfect leaves and bark",,,,,,,,,,,,,,,,,,
Trip12,NSW0369,Eucalyptus sideroxylon,WGS84,-30.26379188,150.7287346,11-OCT-19 1:50:01PM,679.532471,Helen Bothwell,Y,Barraba Rd W from Bundarra,"Big old Esid, many fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0370,Eucalyptus sideroxylon,WGS84,-30.26340497,150.7291427,11-OCT-19 1:57:13PM,679.532471,Helen Bothwell,Y,Barraba Rd W from Bundarra,"Big old Esid, many fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0371,Eucalyptus melliodora,WGS84,-30.32249856,150.6953044,11-OCT-19 2:15:44PM,686.261475,Helen Bothwell,N,Barraba Rd W from Bundarra,"Younger Emel next to old grandaddy, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0372,Eucalyptus melliodora,WGS84,-30.38253562,150.750949,11-OCT-19 3:38:35PM,507.938354,Helen Bothwell,F,Bundarra-Barraba Rd towards Woodsreef,Just a few fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0373,Eucalyptus melliodora hyb?,WGS84,-30.34444213,150.7664235,11-OCT-19 3:52:52PM,548.794189,Helen Bothwell,Y,Bundarra-Barraba Rd towards Woodsreef,"Fruit more barrel than cup shaped, both axial and terminal inflor.",,,,,,,,,,,,,,,,,,
Trip12,NSW0374,Eucalyptus melliodora,WGS84,-30.29915655,150.7871889,11-OCT-19 4:12:41PM,544.708618,Helen Bothwell,Y,Bundarra-Barraba Rd towards Woodsreef,"Plenty of fruit, 4/5-valved",,,,,,,,,,,,,,,,,,
Trip12,NSW0375,Eucalyptus sideroxylon,WGS84,-30.29369935,150.7947231,11-OCT-19 4:26:55PM,566.0979,Helen Bothwell,F,Bundarra-Barraba Rd towards Woodsreef,Few fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0376,Eucalyptus sideroxylon,WGS84,-30.21560951,150.7006708,11-OCT-19 4:58:57PM,741.537109,Helen Bothwell,F,Bundarra-Barraba Rd towards Woodsreef,Few fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0377,Eucalyptus sideroxylon,WGS84,-30.1814981,150.6607832,11-OCT-19 5:14:56PM,737.211182,Helen Bothwell,Y,W on Gulf Creek Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0378,Eucalyptus melliodora,WGS84,-30.18187612,150.6538212,11-OCT-19 5:24:55PM,698.999023,Helen Bothwell,Y,W on Gulf Creek Rd,Some fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0379,Eucalyptus melliodora,WGS84,-29.80271428,150.6009026,11-OCT-19 6:24:45PM,303.179199,Helen Bothwell,Y,Delungara-Ashford Rd E from Bingara,Lots of fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0380,Eucalyptus melliodora,WGS84,-29.77251621,151.2015618,12-OCT-19 8:59:38AM,678.571045,Helen Bothwell,Y,E on B76 from Inverell,Many fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0381,Eucalyptus melliodora,WGS84,-29.76999435,151.2875728,12-OCT-19 9:14:19AM,676.167969,Helen Bothwell,Y,Woodstock Rd N,"Heavy w good Emel fruits, flowers, buzzing w lots of bees",,,,,,,,,,,,,,,,,,
Trip12,NSW0382,Eucalyptus melliodora,WGS84,-29.7473094,151.3204757,12-OCT-19 9:35:51AM,676.167969,Helen Bothwell,Y,Woodstock Rd N,"Some fruits, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0383,Eucalyptus melliodora,WGS84,-29.70968245,151.3589871,12-OCT-19 9:51:37AM,783.834717,Helen Bothwell,Y,Woodstock Rd N,"Floweing, lots of fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0384,Eucalyptus melliodora,WGS84,-29.69943381,151.3493188,12-OCT-19 10:02:28AM,763.647217,Helen Bothwell,Y,Woodstock Rd N,"Done flowering, TONS of fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0385,Eucalyptus melliodora,WGS84,-29.65709128,151.3777101,12-OCT-19 10:27:37AM,845.358643,Helen Bothwell,Y,Kings Plains Rd,"Lots of fruits, in forest, smaller fruits, taller, straighter than field trees",,,,,,,,,,,,,,,,,,
Trip12,NSW0386,Eucalyptus melliodora,WGS84,-29.64316291,151.4238655,12-OCT-19 10:48:00AM,937.884766,Helen Bothwell,N,Kings Plains Rd,"V tall, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0387,Eucalyptus melliodora,WGS84,-29.64002171,151.5010308,12-OCT-19 11:06:14AM,1001.091064,Helen Bothwell,N,Kings Plains Rd,"Leaves only, v tall in forest",,,,,,,,,,,,,,,,,,
Trip12,NSW0388,Eucalyptus melliodora,WGS84,-29.63967579,151.5310326,12-OCT-19 11:16:11AM,953.265869,Helen Bothwell,N,Kings Plains Rd,"V Tall, resprout only","Beautiful forest through here! Kings Plains Nat'l Park surrounding, yellow box heaven.",,,,,,,,,,,,,,,,,
Trip12,NSW0389,Eucalyptus melliodora hyb?,WGS84,-29.59563877,151.5696594,12-OCT-19 11:32:16AM,891.020996,Helen Bothwell,Y,Strathbogie Rd W,"Juv leaves gray-green ovate, but mature leaves much darker than typical Emel, TONS of 4/5 fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0390,Eucalyptus melliodora,WGS84,-29.53579299,151.496711,12-OCT-19 11:58:18AM,822.767822,Helen Bothwell,N,Strathbogie Rd W,"V tall, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0391,Eucalyptus melliodora,WGS84,-29.51559068,151.4805206,12-OCT-19 12:08:50PM,822.046875,Helen Bothwell,Y,Strathbogie Rd W,Emel some fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0392,Eucalyptus melliodora,WGS84,-29.46364668,151.4856995,12-OCT-19 12:30:19PM,753.793701,Helen Bothwell,Y,Strathbogie Rd W,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0393,Eucalyptus melliodora,WGS84,-29.4280355,151.7012858,12-OCT-19 1:16:58PM,876.841553,Helen Bothwell,F,E on Deepwater-Emmavale Rd,Just a few fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0394,Eucalyptus melliodora,WGS84,-29.51343359,151.8577896,12-OCT-19 2:50:35PM,1028.488281,Helen Bothwell,Y,S on A15,Some seed,"Checked ALA N of here - too high elevation and in Nat'l Park/Rec area, and further N group got burned",,,,,,,,,,,,,,,,,
Trip12,NSW0395,Eucalyptus melliodora,WGS84,-29.93339963,151.2450634,12-OCT-19 4:56:58PM,861.460693,Helen Bothwell,N,Guyra Rd,"V tall Emel, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0396,Eucalyptus melliodora,WGS84,-29.9558436,151.1197591,13-OCT-19 10:09:55AM,798.254395,Helen Bothwell,N,S towards Bundarra from Inverell,"Mid-aged Emel, big burn area here and N, resprout leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0397,Eucalyptus melliodora,WGS84,-29.96361815,151.1199661,13-OCT-19 10:32:57AM,797.293213,Helen Bothwell,Y,S towards Bundarra from Inverell,Close to NSW0396 but has SEED,,,,,,,,,,,,,,,,,,
Trip12,NSW0398,Eucalyptus melliodora,WGS84,-30.00871866,151.104634,13-OCT-19 10:40:54AM,786.718506,Helen Bothwell,N,S towards Bundarra from Inverell,Leaves only,,,,,,,,,,,,,,,,,,
Trip12,NSW0399,Eucalyptus melliodora,WGS84,-30.17427416,151.0763469,13-OCT-19 11:11:20AM,654.778564,Helen Bothwell,Y,S side of Bundarra,Lots of fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0400,Eucalyptus melliodora,WGS84,-30.24713511,151.1393427,13-OCT-19 11:32:45AM,676.167969,Helen Bothwell,Y,,Many fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0401,Eucalyptus sideroxylon,WGS84,-30.26361535,151.1715356,13-OCT-19 12:09:46PM,699.239502,Helen Bothwell,F,,"Only 2 fruits, lots of Esid here but all v tall and no reachable fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0402,Eucalyptus sideroxylon,WGS84,-30.26444005,151.1739639,13-OCT-19 12:16:35PM,702.123291,Helen Bothwell,F,,Few fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0403,Eucalyptus sideroxylon,WGS84,-30.30901317,151.2070303,13-OCT-19 12:39:38PM,710.053955,Helen Bothwell,N,,Only dead dried fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0404,Eucalyptus melliodora,WGS84,-30.33818219,151.2148598,13-OCT-19 12:47:39PM,720.147705,Helen Bothwell,Y,Bundarra Rd to Armidale,Fruit,,,,,,,,,,,,,,,,,,
Trip12,NSW0405,Eucalyptus melliodora,WGS84,-30.47887319,151.3935311,13-OCT-19 1:50:31PM,798.494629,Helen Bothwell,?,Bundarra Rd to Armidale,,,,,,,,,,,,,,,,,,,
Trip12,NSW0406,Eucalyptus melliodora,WGS84,-30.49451348,151.4914718,13-OCT-19 2:08:52PM,904.239014,Helen Bothwell,N,Bundarra Rd to Armidale,Leaves only,,,,,,,,,,,,,,,,,,
Trip12,NSW0407,Eucalyptus melliodora,WGS84,-30.47438342,151.7405373,13-OCT-19 3:09:51PM,1020.076904,Helen Bothwell,N,Rockvale Rd NE out of Armidale,"Huge tall old Emel, leaves only, just finishing flowering, axial inflor.",,,,,,,,,,,,,,,,,,
